i,j,haversine
630,18,1135.1201951032
630,19,1085.74440676049
630,20,1279.85750703028
630,21,1553.17531842205
630,22,1337.62335146168
630,23,298.509414981641
630,24,33.7516602909155
630,25,743.237715806965
630,26,175.546063702033
630,27,94.0360950366986
630,28,1583.77316862523
630,29,1019.61283471843
630,30,799.738563095372
631,1,1833.854509063
631,2,3018.27431823235
631,3,2122.0441595404
631,4,2741.87213676828
631,5,2470.28591132283
631,6,2608.69686739024
631,7,2885.39684742093
631,8,2038.53809527052
631,9,1954.32615792307
631,10,2928.58460546643
631,11,3035.16339967001
631,12,2833.63066919816
631,13,3072.37965379422
631,14,2248.3162796679
631,15,2510.40502813065
631,16,3031.53632437906
631,17,3114.22666379905
631,18,2548.48741874556
631,19,3062.23333219078
631,20,2446.33344239722
631,21,3264.88194755785
631,22,3234.87521045544
631,23,3188.63215004835
631,24,2931.39653852704
631,25,2700.01539217855
631,26,3074.12013264445
631,27,2849.21483250814
631,28,3287.7447813293
631,29,3166.68124321681
631,30,3252.54223415031
632,1,1208.97010188914
632,2,2506.91011765574
632,3,1585.6138742975
632,4,2259.04049221847
632,5,1845.89435985348
632,6,1997.91269456857
632,7,2303.56633423889
632,8,1436.32344320464
632,9,1451.46925370452
632,10,2308.5961173839
632,11,2468.83764389283
632,12,2329.78207714376
632,13,2539.14984649171
632,14,1626.27953691945
632,15,1915.75098714273
632,16,2407.37615420022
632,17,2496.24983507004
632,18,1924.43108691473
632,19,2440.0269462308
632,20,1821.46021830879
632,21,2640.96620185678
632,22,2610.11483785948
632,23,2631.01751202418
632,24,2383.53870943735
632,25,2089.45700429507
632,26,2524.35438765656
632,27,2291.97770340035
632,28,2664.11365212369
632,29,2547.28065797657
632,30,2644.75027103333
633,1,572.514011821125
633,2,1589.19352961254
633,3,664.820545173299
633,4,1379.56676107212
633,5,1055.37610384536
633,6,1093.21610482213
633,7,1355.08917965339
633,8,1027.00236452056
633,9,600.07340938643
633,10,1442.74559975189
633,11,1518.38134061905
633,12,1423.18306838849
633,13,1602.8493606277
633,14,808.574232568777
633,15,977.009275604717
633,16,1655.93315110425
633,17,1615.04637932869
633,18,1119.99828124646
633,19,1590.10490831866
633,20,1074.51893126891
633,21,1886.0522993065
633,22,1801.07513451406
633,23,1682.05885387541
633,24,1439.25582741967
633,25,1182.85889035251
633,26,1578.53059033379
633,27,1343.89985552121
633,28,1914.13293785815
633,29,1673.56275687546
633,30,1726.79659532146
634,1,1124.09964398216
634,2,868.157377242141
634,3,816.110543752792
634,4,966.258729110365
634,5,668.64026162135
634,6,266.71336977222
634,7,225.544300520065
634,8,1368.13805792012
634,9,1044.22844356495
634,10,449.857156955106
634,11,453.670046337754
634,12,851.524703756366
634,13,736.674549152358
634,14,697.988447155461
634,15,274.884696722645
634,16,914.175495128589
634,17,499.60903332997
634,18,619.145183466104
634,19,588.307400708043
634,20,776.93392987193
634,21,1050.96337270984
634,22,852.137469030011
634,23,627.998564088777
634,24,554.069314611781
634,25,214.91280072543
634,26,611.073995754314
634,27,445.593857238023
634,28,1082.64763427051
634,29,568.460906416683
634,30,491.933910153268
635,1,1026.19873490436
635,2,2695.702354274
635,3,1793.49410304805
635,4,2516.0596716317
635,5,1624.36978735728
635,6,1907.09856644396
635,7,2321.34167176604
635,8,996.390641567814
635,9,1745.18280621519
635,10,2126.10453574802
635,11,2526.52001597097
635,12,2543.55965451431
635,13,2678.93044126778
635,14,1472.00964023693
635,15,1913.04232806301
635,16,2082.31521837169
635,17,2323.22654820817
635,18,1706.4068946991
635,19,2224.76541929764
635,20,1560.46813328991
635,21,2301.95499384111
635,22,2331.38428996116
635,23,2705.01549374242
635,24,2496.59102373317
635,25,1993.25595090812
635,26,2624.64176652327
635,27,2385.92415677379
635,28,2318.69175789078
635,29,2358.95563355517
635,30,2533.41462364876
636,1,1251.26741000903
636,2,1647.12656643436
636,3,858.248485930506
636,4,1346.74900514991
636,5,1670.08815834752
636,6,1591.43374873576
636,7,1682.34711147426
636,8,1701.00788507694
636,9,637.735426480219
636,10,1969.82878282187
636,11,1771.36795505896
636,12,1457.99383903746
636,13,1732.39447349027
636,14,1425.83240865645
636,15,1402.27069074237
636,16,2263.77751198171
636,17,2112.70569061033
636,18,1721.88943909719
636,19,2126.80949983821
636,20,1709.8566286131
636,21,2484.4663304151
636,22,2365.77086402046
636,23,1894.76680026733
636,24,1625.96000620947
636,25,1669.51021165589
636,26,1766.65705899328
636,27,1570.84288016074
636,28,2514.5150637936
636,29,2178.33223779607
636,30,2152.66677941217
637,1,1470.52249830522
637,2,1967.29439771162
637,3,1824.81554365522
637,4,2106.00873485945
637,5,884.214990212424
637,6,1031.83900858789
637,7,1319.15686265158
637,8,1312.16571851325
637,9,2031.5115953498
637,10,691.569721681364
637,11,1491.01373641396
637,12,1983.44242265074
637,13,1805.38849655929
637,14,1131.74086301717
637,15,1270.42298259937
637,16,284.087241534189
637,17,699.048634147085
637,18,826.291881005312
637,19,560.665569368853
637,20,870.182592106744
637,21,94.685796126214
637,22,322.546306136945
637,23,1606.99277892342
637,24,1655.53002122198
637,25,990.100814710339
637,26,1659.14335536713
637,27,1566.4097424705
637,28,68.1275974180061
637,29,647.978323512513
637,30,943.888678985187
638,1,736.517538129717
638,2,1446.9737654518
638,3,1037.51235586938
638,4,1477.45221721982
638,5,98.3551433292112
638,6,351.604901241586
638,7,826.853276354902
638,8,818.108817082785
638,9,1228.09032345327
638,10,403.917551451307
638,11,1055.02854041178
638,12,1394.61801734143
638,13,1331.56148983619
638,14,319.902574624438
638,15,559.877987905252
638,16,540.20658490774
638,17,600.954217036886
638,18,18.8766824984583
638,19,510.216425844773
638,20,187.127253874026
638,21,763.795007981664
638,22,681.272110812499
638,23,1226.80818292146
638,24,1141.85046160761
638,25,387.004336851778
638,26,1211.55961205214
638,27,1025.12830384847
638,28,793.029180795333
638,29,636.874724217813
638,30,832.095266205293
639,1,1804.07368007403
639,2,2498.87963389714
639,3,1703.88879889164
639,4,2189.36587698714
639,5,2362.03930180198
639,6,2373.22831577165
639,7,2525.67085956206
639,8,2160.9533355729
639,9,1491.45053335243
639,10,2738.82281836744
639,11,2626.76671781485
639,12,2309.46061290259
639,13,2590.2189534567
639,14,2116.08711165225
639,15,2212.46472606567
639,16,2961.43651548012
639,17,2900.55571373901
639,18,2427.98372499186
639,19,2890.27294118359
639,20,2373.89065706704
639,21,3192.82585521389
639,22,3108.10780043323
639,23,2753.36441256534
639,24,2484.73812888677
639,25,2458.45795599963
639,26,2625.64080060168
639,27,2427.18242929556
639,28,3220.48883192774
639,29,2962.61453990259
639,30,2973.6180003752
640,1,1524.81905253266
640,2,286.478232127616
640,3,800.762578905377
640,4,468.51079329369
640,5,1218.22643539561
640,6,814.726595368842
640,7,371.465587037997
640,8,1862.46333499657
640,9,984.657704984683
640,10,1012.20764405377
640,11,232.617131650653
640,12,316.09070719094
640,13,180.767233628785
640,14,1175.1205556569
640,15,653.645961906942
640,16,1484.05164137058
640,17,997.024553127725
640,18,1182.24371348339
640,19,1127.3322664013
640,20,1326.94844050414
640,21,1594.35882087893
640,22,1377.5964756954
640,23,288.954985734633
640,24,33.8603830643611
640,25,789.966133407004
640,26,157.314841573763
640,27,141.15633090572
640,28,1624.81241484854
640,29,1058.01300004784
640,30,830.892589487595
641,1,1068.52337460223
641,2,761.340443234323
641,3,613.644146224227
641,4,799.614430653557
641,5,733.927376461422
641,6,341.875069129549
641,7,252.605903824551
641,8,1377.26870181771
641,9,841.538840753742
641,10,638.366422149846
641,11,451.116456811229
641,12,705.564432542645
641,13,665.524574506073
641,14,689.438645111436
641,15,170.1985449736
641,16,1085.10454193209
641,17,708.125660527912
641,18,705.236750273901
641,19,785.992324202148
641,20,841.824512392681
641,21,1240.28772490612
641,22,1050.70078816741
641,23,631.767933667547
641,24,470.297406845506
641,25,345.935564248921
641,26,570.612767969923
641,27,349.707861907541
641,28,1272.27982053671
641,29,777.10808221592
641,30,688.300954173348
642,1,983.455357575426
642,2,781.831996474419
642,3,247.761831858028
642,4,661.934437120247
642,5,891.854215921659
642,6,601.330495134395
642,7,577.503718514742
642,8,1385.72786362151
642,9,474.025654287107
642,10,964.334524143071
642,11,696.779997500828
642,12,643.94971267764
642,13,770.83648206239
642,14,742.198972959986
642,15,363.546003460054
642,16,1369.5012813734
642,17,1063.58111988654
642,18,896.144348925686
642,19,1120.23561177186
642,20,985.310330877253
642,21,1551.72593713761
642,22,1381.74568033018
642,23,850.749673828888
642,24,603.13109647224
642,25,650.025177673599
642,26,742.882089301061
642,27,511.074040661422
642,28,1583.77606491015
642,29,1132.35144714192
642,30,1056.61091134285
643,1,1449.85772424831
643,2,1330.53887974272
643,3,1415.7814204189
643,4,1515.57281143514
643,5,819.577633342415
643,6,659.403651403526
643,7,719.095556599306
643,8,1509.57169778064
643,9,1642.34408728155
643,10,321.865478540696
643,11,848.399346648993
643,12,1376.27703955941
643,13,1158.83920987789
643,14,1005.88510805403
643,15,841.943406737606
643,16,578.831981705853
643,17,133.056472677193
643,18,737.377223090774
643,19,232.764979057874
643,20,887.436623278368
643,21,581.185393004319
643,22,353.150804494947
643,23,943.713389483748
643,24,1031.38988509115
643,25,574.684147580795
643,26,1010.69565562356
643,27,962.173473405961
643,28,606.717024626584
643,29,84.7681531195787
643,30,269.508843999707
644,1,1572.07215547259
644,2,2793.38860702429
644,3,1886.2651424787
644,4,2526.47930727773
644,5,2208.25969046438
644,6,2350.03364903511
644,7,2636.03400788687
644,8,1786.55621924604
644,9,1728.89891234389
644,10,2667.42271253709
644,11,2791.14619186101
644,12,2611.01233705299
644,13,2839.86384205214
644,14,1986.62624340675
644,15,2256.59401811505
644,16,2770.36483901554
644,17,2853.61482090794
644,18,2286.48003004664
644,19,2800.55244626122
644,20,2184.56753259757
644,21,3003.8681063586
644,22,2972.87940329683
644,23,2947.7667751667
644,24,2693.57716784926
644,25,2441.44919444262
644,26,2835.83732873882
644,27,2608.06622718106
644,28,3026.90197247876
644,29,2905.69124363482
644,30,2994.97830811715
645,1,1285.37719104308
645,2,1512.99855500259
645,3,1431.61375629388
645,4,1655.48534551785
645,5,643.148819241381
645,6,630.977053252752
645,7,865.07984691043
645,8,1279.99778210726
645,9,1649.64183779415
645,10,255.824213446082
645,11,1038.18841025569
645,12,1530.22201599174
645,13,1352.46118627383
645,14,866.81957638805
645,15,857.962107477272
645,16,304.177377415179
645,17,252.576923925565
645,18,563.516461912187
645,19,107.088286206628
645,20,685.932263420809
645,21,361.246780270657
645,22,161.66646868032
645,23,1160.81162002171
645,24,1200.99116107518
645,25,570.342418923638
645,26,1206.95287947523
645,27,1112.67437367874
645,28,392.027825908184
645,29,216.981565884098
645,30,524.340709708178
646,1,412.918867049909
646,2,1341.54511871598
646,3,565.474287687734
646,4,1228.22023459657
646,5,571.980732653267
646,6,597.351169119138
646,7,939.753892925351
646,8,832.854203817532
646,9,683.413168763584
646,10,936.013242674182
646,11,1139.02808486616
646,12,1213.81454418543
646,13,1301.89459942885
646,14,328.181054338359
646,15,532.96676368656
646,16,1169.02324767846
646,17,1111.40213279009
646,18,627.061143471208
646,19,1082.86941981593
646,20,615.440943003092
646,21,1394.27846092605
646,22,1297.15327892469
646,23,1317.0486255692
646,24,1114.26819937751
646,25,688.646620589284
646,26,1238.48953656641
646,27,1000.66513480393
646,28,1423.47706485249
646,29,1168.44928206146
646,30,1242.54307794198
647,1,1366.84995161212
647,2,2760.60924468283
647,3,1836.1065104593
647,4,2519.09127987076
647,5,2009.25998260246
647,6,2197.27296172381
647,7,2529.1734549074
647,8,1520.09523692426
647,9,1710.93361821139
647,10,2488.44310284464
647,11,2702.90071217309
647,12,2585.68795641056
647,13,2786.57939013492
647,14,1803.95511901412
647,15,2133.60860486712
647,16,2546.36241807537
647,17,2680.25769807522
647,18,2089.98997215304
647,19,2612.21203139317
647,20,1972.9964945228
647,21,2777.30413927085
647,22,2765.32001925403
647,23,2868.75921072888
647,24,2626.23871232955
647,25,2288.61381892063
647,26,2765.81503048305
647,27,2531.08726440945
647,28,2798.48616654587
647,29,2727.67236558461
647,30,2845.18936171535
648,1,74.3952411281369
648,2,1753.30736246925
648,3,926.680603583805
648,4,1625.86703366804
648,5,705.110671186314
648,6,920.981940625831
648,7,1329.85856709589
648,8,525.480799635708
648,9,976.614425311186
648,10,1183.59530660229
648,11,1539.24395675165
648,12,1621.38060641951
648,13,1713.78366869173
648,14,501.083067288767
648,15,922.246123987057
648,16,1271.13696308734
648,17,1377.1708891932
648,18,784.861666801251
648,19,1305.91477714512
648,20,680.78196070501
648,21,1505.5021592164
648,22,1468.14269654791
648,23,1719.33622790911
648,24,1525.00085645666
648,25,1009.60614230757
648,26,1646.56490792808
648,27,1410.00756895107
648,28,1530.02205881235
648,29,1422.61619231447
648,30,1560.37955751178
649,1,1352.96502311104
649,2,1928.81308298452
649,3,1737.18089028677
649,4,2051.01648481996
649,5,776.015173819343
649,6,953.434331188252
649,7,1274.87987657336
649,8,1193.75838863561
649,9,1939.62787304374
649,10,636.478475501106
649,11,1458.66809510587
649,12,1934.18206553525
649,13,1772.30377978384
649,14,1023.20937205943
649,15,1193.37609901156
649,16,185.437938251125
649,17,676.717981563897
649,18,722.266122031105
649,19,524.180006405189
649,20,756.207606228278
649,21,134.455652724695
649,22,327.938434343966
649,23,1584.93488376221
649,24,1614.44368761748
649,25,919.729173855612
649,26,1627.99514790706
649,27,1519.84533619017
649,28,137.302567898475
649,29,634.695980689404
649,30,939.944302073568
650,1,753.825754867717
650,2,2237.40675376643
650,3,1316.08501976955
650,4,2031.30197910375
650,5,1395.89942779339
650,6,1587.1108610749
650,7,1940.94530676626
650,8,972.985941521227
650,9,1240.27140342459
650,10,1873.28498894191
650,11,2126.96699657407
650,12,2074.22370862762
650,13,2241.22066939066
650,14,1188.82861045718
650,15,1538.26843350103
650,16,1944.68379798258
650,17,2065.2719639613
650,18,1476.18818716644
650,19,1997.55117685832
650,20,1363.77254835127
650,21,2177.53024315849
650,22,2155.44007925717
650,23,2298.84830454315
650,24,2069.3051805314
650,25,1678.12628966254
650,26,2204.74005402263
650,27,1966.53085393326
650,28,2200.04112210868
650,29,2112.51186987027
650,30,2234.31135059525
651,1,1564.89516281738
651,2,360.592215738991
651,3,649.946412824223
651,4,73.892615236727
651,5,1440.5758057907
651,6,1079.14280468328
651,7,760.382886357989
651,8,1975.37805172735
651,9,741.633604475233
651,10,1367.07796452805
651,11,682.810072562095
651,12,174.496283453155
651,13,489.443906287118
651,14,1322.50799260097
651,15,855.2110139484
651,16,1825.78151607035
651,17,1393.64353388257
651,18,1427.75487685913
651,19,1502.82524522621
651,20,1542.33162133798
651,21,1967.95092489005
651,22,1764.11719812593
651,23,717.336782350969
651,24,483.768027810542
651,25,1088.95373253388
651,26,584.547807865952
651,27,520.477612088793
651,28,1999.53679441198
651,29,1459.34172925499
651,30,1265.38736974816
652,1,1519.98597109109
652,2,523.386152391817
652,3,955.686875297371
652,4,745.091413266973
652,5,1105.65453200514
652,6,702.127765240905
652,7,218.973672262427
652,8,1799.35037020695
652,9,1165.3002543558
652,10,805.324180062203
652,11,44.0201443658589
652,12,591.560050500054
652,13,352.560717637803
652,14,1118.92524658967
652,15,620.012534971506
652,16,1273.29979739959
652,17,755.058382933375
652,18,1054.42640671246
652,19,899.236468560067
652,20,1213.82527160119
652,21,1359.24255019187
652,22,1136.1981641411
652,23,190.970629192387
652,24,243.578200958527
652,25,649.719387426987
652,26,205.442248770352
652,27,237.211964474578
652,28,1388.56399726351
652,29,810.779864942318
652,30,561.017241965259
653,1,1575.77511037433
653,2,2785.83611114966
653,3,1880.17136490996
653,4,2517.70830116436
653,5,2211.04546008255
653,6,2349.67292363994
653,7,2632.71208596987
653,8,1794.69343100422
653,9,1721.21031534118
653,10,2668.62899962513
653,11,2786.66982683974
653,12,2603.13834929572
653,13,2833.40156966682
653,14,1988.43989707204
653,15,2254.43572487535
653,16,2774.71668394822
653,17,2854.37648991453
653,18,2289.05051582819
653,19,2802.34434841671
653,20,2188.25078234636
653,21,3008.34594174485
653,22,2975.96473957387
653,23,2942.70251781883
653,24,2687.95171107684
653,25,2441.04611789102
653,26,2830.30569326422
653,27,2603.02177691257
653,28,3031.51451183254
653,29,2906.74690134628
653,30,2994.15755440955
654,1,1169.08835947985
654,2,954.816839865033
654,3,283.743891152676
654,4,674.916321200953
654,5,1303.42250668631
654,6,1078.48413023984
654,7,1031.81439411232
654,8,1630.66902869728
654,9,162.218050319794
654,10,1450.65253114424
654,11,1088.09796970925
654,12,767.385319407524
654,13,1033.27471477541
654,14,1101.0454171195
654,15,848.034525775857
654,16,1834.32354029925
654,17,1554.63967471437
654,18,1326.59788308327
654,19,1607.77999305346
654,20,1380.02445312917
654,21,2028.12387071605
654,22,1867.1654280046
654,23,1200.45395287786
654,24,931.305947116412
654,25,1135.65977988216
654,26,1070.37062283859
654,27,886.308963067565
654,28,2059.97907542049
654,29,1623.40102741277
654,30,1535.85875874727
655,1,332.69307889714
655,2,1422.26288904782
655,3,634.605224807206
655,4,1306.94350907365
655,5,571.12048631496
655,6,648.129902709765
655,7,1012.12709144537
655,8,761.516706628525
655,9,736.672540811904
655,10,970.019780599409
655,11,1214.73059855115
655,12,1294.16693764877
655,13,1381.81508418125
655,14,323.616760025091
655,15,604.023677096741
655,16,1171.89048013412
655,17,1151.20741670907
655,18,633.908592727738
655,19,1112.17149291942
655,20,600.575563869948
655,21,1400.78500335521
655,22,1316.01938954717
655,23,1393.49271645497
655,24,1193.62799503836
655,25,739.668083606841
655,26,1316.83727057214
655,27,1079.43677733997
655,28,1429.17567091149
655,29,1205.77257106034
655,30,1295.93565711882
656,1,1299.26459371683
656,2,1316.8957829011
656,3,635.010229034391
656,4,1007.28151893555
656,5,1588.65516060376
656,6,1428.75299377514
656,7,1431.1877538793
656,8,1768.83326174862
656,9,410.487945457007
656,10,1808.23915122411
656,11,1489.29654141467
656,12,1127.55075385939
656,13,1415.7708555842
656,14,1359.7286814652
656,15,1212.3562583986
656,16,2156.67915877856
656,17,1928.31643050651
656,18,1626.3297148361
656,19,1966.65296873855
656,20,1648.47572318281
656,21,2363.85697531164
656,22,2219.58374876513
656,23,1596.45021407112
656,24,1327.8283227879
656,25,1495.84536267484
656,26,1464.56931561233
656,27,1287.56263273407
656,28,2395.15144437414
656,29,1996.34011106146
656,30,1928.76141999672
657,1,1653.40860678197
657,2,121.667616672176
657,3,808.187322538486
657,4,231.921506682237
657,5,1429.08577468985
657,6,1037.44400297707
657,7,631.540500006434
657,8,2029.76370076218
657,9,943.16769647765
657,10,1269.39393647995
657,11,493.460125016263
657,12,74.5501581266576
657,13,245.850179973102
657,14,1351.83596287618
657,15,843.517523487103
657,16,1739.663341388
657,17,1263.04291349493
657,18,1402.34414283438
657,19,1390.0126072738
657,20,1535.96642006996
657,21,1857.69671826698
657,22,1642.81638597826
657,23,487.667563102423
657,24,301.122432982871
657,25,1026.1874945019
657,26,362.190611545238
657,27,385.442389248185
657,28,1888.40820548308
657,29,1324.68609073663
657,30,1096.42864154779
658,1,571.362497898155
658,2,1251.27640846136
658,3,381.884391051406
658,4,1090.68215826254
658,5,783.090304846489
658,6,722.743285739894
658,7,961.132695726311
658,8,1026.12473314822
658,9,463.262416775565
658,10,1090.81131373784
658,11,1131.00788598402
658,12,1102.34372513529
658,13,1241.45531306145
658,14,546.591654302678
658,15,584.365543882015
658,16,1370.76962487966
658,17,1250.00801490487
658,18,829.956566143271
658,19,1244.83665517998
658,20,835.534453433669
658,21,1590.36977213817
658,22,1475.69876697436
658,23,1299.26762747186
658,24,1067.12761669202
658,25,808.879676805818
658,26,1202.60969410821
658,27,964.754255178582
658,28,1620.46659722056
658,29,1312.08174278171
658,30,1340.71977377797
659,1,1601.31948113357
659,2,1059.08745615346
659,3,1348.52063838797
659,4,1289.77104534567
659,5,1020.62516789553
659,6,729.08598269563
659,7,544.167925639972
659,8,1742.82873587898
659,9,1575.4026606888
659,10,541.316421187324
659,11,590.431596574977
659,12,1137.86789936622
659,13,879.223269326708
659,14,1151.23337289084
659,15,825.572525333752
659,16,911.338886535279
659,17,373.885956824756
659,18,943.888185688102
659,19,535.438530137447
659,20,1109.51091041067
659,21,920.060337663044
659,22,692.963560856756
659,23,642.779218382119
659,24,788.644887495006
659,25,638.336518215937
659,26,733.639860866778
659,27,750.644907234236
659,28,944.515379471884
659,29,390.768842978258
659,30,94.5897122886701
660,1,439.835719852009
660,2,1996.92832086135
660,3,1097.05358212464
660,4,1819.93330286747
660,5,1080.94854537767
660,6,1278.23120362187
660,7,1651.37718408306
660,8,727.154104244328
660,9,1067.84352799471
660,10,1557.97522628765
660,11,1846.61880785549
660,12,1844.56427151615
660,13,1984.03026147051
660,14,873.725135298125
660,15,1244.65155397952
660,16,1636.9760032648
660,17,1750.38893810969
660,18,1160.96988186154
660,19,1681.96569046057
660,20,1051.75043198013
660,21,1870.68186287604
660,22,1842.21193205472
660,23,2022.29725674199
660,24,1804.63185068996
660,25,1368.73229929656
660,26,1935.70853175268
660,27,1696.63244573684
660,28,1894.02885056861
660,29,1797.17595396366
660,30,1923.89590676902
661,1,1010.61464900473
661,2,1917.32745716336
661,3,1546.09834667776
661,4,1979.59679942855
661,5,525.781301412881
661,6,841.324468203915
661,7,1268.25149934373
661,8,817.40814426319
661,9,1725.94419153376
661,10,662.622794795839
661,11,1482.73170536263
661,12,1885.69930073446
661,13,1782.90521382067
661,14,752.142197626759
661,15,1068.42978632917
661,16,305.369702296288
661,17,796.514595058793
661,18,506.902474504494
661,19,635.190236118758
661,20,463.461512624688
661,21,494.11264205672
661,22,587.480984010648
661,23,1636.83246602025
661,24,1603.50254983668
661,25,844.641506730006
661,26,1649.47413974804
661,27,1493.71927119525
661,28,507.610365869675
661,29,785.38798739418
661,30,1079.83730273278
662,1,1775.00341643247
662,2,1947.73377873069
662,3,1980.69936682815
662,4,2138.39498032538
662,5,1150.01192400738
662,6,1182.32663095108
662,7,1341.00245950512
662,8,1665.78941613307
662,9,2200.61283495942
662,10,802.86185357888
662,11,1466.55263131304
662,12,1999.07070740951
662,13,1772.55463159538
662,14,1390.55849922108
662,15,1403.90421289806
662,16,582.099072346364
662,17,712.886054255767
662,18,1078.34792425848
662,19,644.641882124649
662,20,1162.68747746445
662,21,359.15085556911
662,22,396.951262417519
662,23,1545.42762525564
662,24,1653.1723475094
662,25,1116.91650030995
662,26,1624.59515263707
662,27,1585.06829573602
662,28,345.551738498916
662,29,644.975494401043
662,30,866.657460429219
663,1,1193.28184865441
663,2,1345.54894238823
663,3,591.359531806034
663,4,1047.29450217156
663,5,1506.26869813627
663,6,1368.56918320595
663,7,1406.7311111933
663,8,1661.95202510008
663,9,363.316565365516
663,10,1749.11397483943
663,11,1481.6707795262
663,12,1156.46767626564
663,13,1431.90990352051
663,14,1272.7926492499
663,15,1160.62391384121
663,16,2082.40978800893
663,17,1877.32519430621
663,18,1547.54262436983
663,19,1907.49601043844
663,20,1561.75777855575
663,21,2293.67017916741
663,22,2156.59303317832
663,23,1599.22159911527
663,24,1330.09005414029
663,25,1439.6806658097
663,26,1469.75821092449
663,27,1280.21683171629
663,28,2324.67582170686
663,29,1944.66039831952
663,30,1893.14497770424
664,1,1446.2218719505
664,2,1482.05998840445
664,3,1510.03336420192
664,4,1656.78362861003
664,5,804.599440706331
664,6,724.897288213847
664,7,858.358892078328
664,8,1456.4176820212
664,9,1733.67695072034
664,10,349.57763156564
664,11,1000.19563172923
664,12,1521.08335318308
664,13,1312.20486240668
664,14,1016.27722507649
664,15,931.760070840281
664,16,453.043488421989
664,17,226.56031857139
664,18,723.149672450884
664,19,202.544566049829
664,20,855.580599950178
664,21,426.338820836125
664,22,200.385514620088
664,23,1100.09522942855
664,24,1179.22266437274
664,25,649.632523883686
664,26,1164.23055368283
664,27,1104.53141401786
664,28,450.909559660891
664,29,158.776301760546
664,30,426.499232380305
665,1,1524.07602639179
665,2,234.324470765075
665,3,741.611824264459
665,4,356.441505723031
665,5,1264.09117786342
665,6,868.103430419564
665,7,459.336605612097
665,8,1882.90386126555
665,9,909.985163982556
665,10,1095.72365643721
665,11,345.401170379335
665,12,209.089092113211
665,13,213.520315139245
665,14,1199.49951622173
665,15,683.62834535231
665,16,1565.77199859195
665,17,1093.45924258376
665,18,1234.42484693687
665,19,1217.74481571107
665,20,1371.76078732408
665,21,1685.5656859463
665,22,1472.08324857444
665,23,390.954897401375
665,24,145.730909635807
665,25,853.807258941592
665,26,256.10712165817
665,27,212.028222813827
665,28,1716.40787797116
665,29,1156.11753766786
665,30,938.96623810018
666,1,684.8237325567
666,2,1832.70714438204
666,3,1319.61526126372
666,4,1841.77348032844
666,5,338.762041184867
666,6,740.081657689991
666,7,1218.65532925842
666,8,528.909428348529
666,9,1476.60231992271
666,10,723.619938548718
666,11,1446.70917448394
666,12,1770.15683068332
666,13,1721.93772545244
666,14,494.15864770935
666,15,927.486980464963
666,16,566.885509724351
666,17,904.556181841403
666,18,374.39110712326
666,19,767.378433224544
666,20,233.740981232536
666,21,790.759578736723
666,22,821.955977305873
666,23,1617.62805339061
666,24,1531.00169262351
666,25,778.651741097986
666,26,1603.24056643762
666,27,1413.1673744047
666,28,810.032205625697
666,29,918.191290013106
666,30,1170.38760975399
667,1,1495.76700804254
667,2,676.648443185401
667,3,1030.45900688675
667,4,893.708516942292
667,5,1028.12150454194
667,6,638.728808596715
667,7,213.948191496511
667,8,1739.70705578102
667,9,1249.38521426576
667,10,679.067052984619
667,11,196.935785162049
667,12,742.607075556564
667,13,503.118752395472
667,14,1073.42487100694
667,15,610.966381597544
667,16,1139.84788860042
667,17,610.11360300045
667,18,969.206772142716
667,19,759.968914759099
667,20,1133.88651532325
667,21,1214.36768669873
667,22,989.447780616698
667,23,302.657945937964
667,24,392.92472089814
667,25,571.559123880767
667,26,354.960591201327
667,27,360.417682418508
667,28,1243.15194216853
667,29,662.980986294076
667,30,407.141572079027
668,1,1235.75608110645
668,2,696.246997873173
668,3,777.28530701797
668,4,811.805762621448
668,5,830.526174499716
668,6,423.474825472119
668,7,69.6471265239755
668,8,1513.8346979877
668,9,1002.30429357236
668,10,609.616276649248
668,11,294.834452583371
668,12,688.34025063659
668,13,564.887159543017
668,14,831.872324845493
668,15,339.128895828198
668,16,1079.25983249423
668,17,626.055403823587
668,18,785.904754459046
668,19,736.848508050038
668,20,939.482330181245
668,21,1204.06506630729
668,22,996.341361211466
668,23,475.242579037045
668,24,381.627447225039
668,25,384.828173575325
668,26,443.247028381649
668,27,275.551355217442
668,28,1235.30906709934
668,29,692.603633754066
668,30,542.283975744712
669,1,1397.56109220933
669,2,434.351158846383
669,3,503.148423157597
669,4,243.246616283625
669,5,1273.07949815505
669,6,920.380107514863
669,7,647.837537479281
669,8,1804.2975625611
669,9,630.453925867394
669,10,1225.47241399265
669,11,618.769850514869
669,12,256.35655484246
669,13,507.257361202202
669,14,1151.03775473053
669,15,691.197388488181
669,16,1676.57922334783
669,17,1267.92306392648
669,18,1262.85414841706
669,19,1366.90783349249
669,20,1373.81099673617
669,21,1828.01654554
669,22,1630.48460146716
669,23,695.687678217035
669,24,433.239822695899
669,25,936.744668156102
669,26,561.406949829184
669,27,429.839074880852
669,28,1859.85878387577
669,29,1335.20008986645
669,30,1165.99916117645
670,1,1285.00154969627
670,2,538.629476812857
670,3,390.403403676449
670,4,353.544478911868
670,5,1185.94913858329
670,6,850.79547985738
670,7,638.269161474547
670,8,1696.75348650594
670,9,533.557285533444
670,10,1176.21595999551
670,11,650.442579482077
670,12,368.047339484027
670,13,589.68769606411
670,14,1051.68161866552
670,15,614.833092004398
670,16,1616.13584285144
670,17,1235.3945052816
670,18,1180.96112144915
670,19,1323.08462162933
670,20,1284.09552769685
