id,latitud,longitud
10840,-34.5877627118842,-58.4082452061265
10841,-34.575018455234,-58.3976112690945
10842,-34.5969602533599,-58.3935739394562
10843,-34.5721543863564,-58.4002141160898
10844,-34.5759876372401,-58.3975826664463
10845,-34.5963055712844,-58.4069284038818
10846,-34.5870554011471,-58.3955199321598
10847,-34.591292921001,-58.4084682469933
10848,-34.593197196902,-58.4006678553175
10849,-34.5730139686308,-58.395146843918
10850,-34.594379688029,-58.3905822885754
10851,-34.5872125099306,-58.4024473646321
10852,-34.5860028169475,-58.3998596729545
10853,-34.5986847988624,-58.3979297967797
10854,-34.5951010294217,-58.4084572840165
10855,-34.5827170823735,-58.3955010992865
10856,-34.5961410439496,-58.3947392578523
10857,-34.5860686926849,-58.3869582480187
10858,-34.5776972771047,-58.3888816673135
10859,-34.5732070188476,-58.3995318966963
10860,-34.5935644350125,-58.3926199033219
10861,-34.592082998814,-58.3961945374285
10862,-34.5762502708331,-58.3955349832426
10863,-34.5939063794536,-58.4076157326813
10864,-34.5947852029645,-58.4139027301401
10865,-34.5847367111365,-58.3958983848638
10866,-34.5946334526119,-58.4010088128496
10867,-34.5965242630046,-58.3985274042803
10868,-34.5975504915454,-58.3903962032121
10869,-34.5896949911506,-58.4091158216306
10870,-34.5918545956063,-58.388143352088
10871,-34.5861446611481,-58.3917283504581
10872,-34.5972811554341,-58.3952596377484
10873,-34.58214366657,-58.3890202908306
10874,-34.5941594132088,-58.4093961339826
10875,-34.5976157623816,-58.4023861071439
10876,-34.5803170195858,-58.3944976796241
10877,-34.5870853051854,-58.4030372201512
10878,-34.5928506030963,-58.3890393981758
10879,-34.5932515187739,-58.3888913710614
10880,-34.5969270234592,-58.4123829796867
10881,-34.5976306830326,-58.4099254430369
10882,-34.5735619614253,-58.3936525117372
10883,-34.595477201523,-58.3923353830699
10884,-34.575064576299,-58.3974498200099
10885,-34.5823029658133,-58.3907707940681
10886,-34.5964191452331,-58.4019420350919
10887,-34.597371598708,-58.4093720527794
10888,-34.5868462439937,-58.3895960683909
10889,-34.5987858992203,-58.3883578188477
10890,-34.5894438136015,-58.3948898059455
10891,-34.5870239930544,-58.4069585208014
10892,-34.5927918660714,-58.3880571611552
10893,-34.5828345920916,-58.3978573855572
10894,-34.5934797891128,-58.3941580056302
10895,-34.5965975683426,-58.4018900097328
10896,-34.5753784676737,-58.3972401247674
10897,-34.5719920886404,-58.4002097330851
10898,-34.5863753804042,-58.3899784097898
10899,-34.5949716645208,-58.3999086296528
10900,-34.5910742263089,-58.3979952644807
10901,-34.5860317441822,-58.386041041857
10902,-34.5748427744796,-58.3967253314405
10903,-34.5840986090131,-58.3930126308583
10904,-34.588007454234,-58.3898318756527
10905,-34.5877632130428,-58.4060285340336
10906,-34.597795130455,-58.3949601559693
10907,-34.5850875419668,-58.3900104773986
10908,-34.5927633824568,-58.4119205795137
10909,-34.5867821456871,-58.3895421811053
10910,-34.5970541980458,-58.4016268496614
10911,-34.5754255211771,-58.387689244618
10912,-34.5834358867187,-58.3974830450413
10913,-34.5919470371053,-58.3878362796526
10914,-34.5980987439552,-58.3986855164884
10915,-34.5875211077846,-58.3853683045585
10916,-34.5877312056463,-58.3946823178763
10917,-34.5877354562199,-58.3908853758834
10918,-34.5730839201404,-58.4007663143423
10919,-34.5823104161806,-58.3894778827377
10920,-34.5858787894876,-58.3943326044618
10921,-34.5924647445145,-58.4004125279708
10922,-34.5765299371279,-58.3887603286676
10923,-34.5897142567563,-58.3979941385726
10924,-34.5781920659747,-58.3931432347652
10925,-34.5822333690233,-58.392245449622
10926,-34.5817760002198,-58.3981251147974
10927,-34.5845704699193,-58.4010202172131
10928,-34.5851460783058,-58.4046423448119
10929,-34.595169409892,-58.41170378116
10930,-34.5882781944197,-58.387041871544
10931,-34.5985083626619,-58.4014631015079
10932,-34.5816658062698,-58.3959472414174
10933,-34.5864835225456,-58.4036473750555
10934,-34.5853648909676,-58.4037132582045
10935,-34.5889430856035,-58.4025637674678
10936,-34.5722043617047,-58.3983584190789
10937,-34.5981596832283,-58.4007985373654
10938,-34.5987667058832,-58.3904704513292
10939,-34.5811823731211,-58.3953370538479
10940,-34.5869427443173,-58.4058311304858
10941,-34.5746428571345,-58.3833643601481
10942,-34.59281400033,-58.3965309542111
10943,-34.5983035932678,-58.3965715853058
10944,-34.5942258829129,-58.4124012309901
10945,-34.5869048024144,-58.385657629627
10946,-34.573613499429,-58.3958257808636
10947,-34.5981151277093,-58.39734881738
10948,-34.5973662395674,-58.4011158717195
10949,-34.5764025940535,-58.3962351844347
10950,-34.5877323859729,-58.3938312185492
10951,-34.5988244860123,-58.3966972766432
10952,-34.585641290043,-58.3903949442765
10953,-34.5902571606005,-58.3891446832697
10954,-34.5859851471265,-58.3864389379291
10955,-34.5827297994858,-58.3919788914959
10956,-34.5941312148077,-58.4134827583571
10957,-34.5913539072947,-58.4043095596866
10958,-34.5926280502118,-58.3965239019363
10959,-34.5903028691176,-58.3986474838369
10960,-34.5748757517379,-58.3919339149465
10961,-34.5811651702145,-58.3955856781657
10962,-34.5830515916979,-58.3994515082179
10963,-34.5935178850607,-58.4122360472183
10964,-34.5966228319746,-58.4131997384809
10965,-34.5953671782675,-58.4069807990493
10966,-34.593346523122,-58.4059744629733
10967,-34.5902268523595,-58.4041387050225
10968,-34.5962244695095,-58.3893397047226
10969,-34.5929487696332,-58.4114501824048
10970,-34.5764884104324,-58.3845760387053
10971,-34.5936766351693,-58.3890981449174
10972,-34.5988376700273,-58.3873632005922
10973,-34.5847504151398,-58.4064384770657
10974,-34.5873212576667,-58.3929560358117
10975,-34.595893568012,-58.3886995413713
10976,-34.577753142484,-58.3939200535877
10977,-34.5920339873185,-58.4115568792665
10978,-34.5967656217889,-58.4124339923877
10979,-34.5851929733839,-58.3986061778821
10980,-34.5939158488452,-58.4114661356434
10981,-34.5970928837657,-58.3902940161418
10982,-34.5877076289728,-58.3855066167937
10983,-34.5913418630177,-58.3977610550376
10984,-34.5901949964809,-58.3864422957536
10985,-34.577283083831,-58.3881030811276
10986,-34.596512058149,-58.406076715679
10987,-34.5834577066213,-58.3903603519728
10988,-34.5917436454593,-58.4105212165437
10989,-34.5980846550787,-58.3926282388155
10990,-34.5980026482645,-58.4074992648343
10991,-34.5915106347976,-58.3990145791296
10992,-34.5863332214584,-58.3891622306029
10993,-34.576660773266,-58.3883351023836
10994,-34.5878727229958,-58.395147881016
10995,-34.5968389200712,-58.3897126226419
10996,-34.5841406892129,-58.3870527690715
10997,-34.5924466455594,-58.392392134878
10998,-34.5898471232033,-58.3995136179158
10999,-34.5942412657314,-58.4031617929189
11000,-34.5792071647075,-58.3922228730015
11001,-34.5855791333571,-58.404932909636
11002,-34.5777905627521,-58.3940365467231
11003,-34.5984604472555,-58.3970276575084
11004,-34.5977034166728,-58.3877252639458
11005,-34.5775823574385,-58.3879023570628
11006,-34.5961473575591,-58.4145935473382
11007,-34.574875762999,-58.3925266060067
11008,-34.5931428702643,-58.4099682361618
11009,-34.5747838951688,-58.3919461911082
11010,-34.5745305951913,-58.4020319673616
11011,-34.5850866819549,-58.3982063480035
11012,-34.5828713135776,-58.3911864902662
11013,-34.585948941058,-58.3950314978401
11014,-34.5987518037492,-58.3974389785436
11015,-34.5906527961457,-58.4035325947332
11016,-34.5948937884727,-58.41027645634
11017,-34.5979393999569,-58.4123425174738
11018,-34.5851404936419,-58.396026061124
11019,-34.5901060164965,-58.4106992166199
11020,-34.5916002533581,-58.4078150225255
11021,-34.5887272672849,-58.3918237751257
11022,-34.581370553246,-58.3951923475533
11023,-34.5951971659951,-58.3975864949644
11024,-34.5979169052863,-58.3986452777241
11025,-34.5973852006935,-58.4062185507322
11026,-34.5753405067646,-58.391918681547
11027,-34.5936891898558,-58.4022576181046
11028,-34.5865299133805,-58.3893873090918
11029,-34.5856723836386,-58.3854165539359
11030,-34.5972635587671,-58.3989287387758
11031,-34.5772464411516,-58.3883717840894
11032,-34.5835184923609,-58.3984868506012
11033,-34.5880731858455,-58.4078079861895
11034,-34.5949663438129,-58.3919019171673
11035,-34.5737862025672,-58.4020256703948
11036,-34.588212891239,-58.3950468311102
11037,-34.5831838133677,-58.3943424045248
11038,-34.5904363890259,-58.3928318563315
11039,-34.5861536154122,-58.3946948734652
11040,-34.5929120268871,-58.4019692874326
11041,-34.5929985135979,-58.407062256977
11042,-34.5820037869493,-58.3924611446949
11043,-34.5981220863508,-58.3947466139362
11044,-34.5961537239879,-58.3967890691444
11045,-34.5841164347013,-58.3925185047396
11046,-34.5934967840428,-58.3889977220824
11047,-34.5824818800151,-58.3907042493315
11048,-34.5930711333683,-58.4005265464372
11049,-34.5913782741025,-58.3905081994286
11050,-34.5739226445104,-58.3829923630187
11051,-34.5924639836947,-58.4105654637517
11052,-34.598042147691,-58.3942602611871
11053,-34.5983867549391,-58.4010827304031
11054,-34.5894910614516,-58.4090869307252
11055,-34.5841737262011,-58.3926884891254
11056,-34.5912229463477,-58.4011643766544
11057,-34.5726324689371,-58.3847577702851
11058,-34.5924362572017,-58.4024535089249
11059,-34.5734608070184,-58.4014916019271
11060,-34.5892709199019,-58.3973773809546
11061,-34.591631089085,-58.3957483159712
11062,-34.5970553152131,-58.3948563200824
11063,-34.590785009729,-58.390343528289
11064,-34.5753573404614,-58.3958721944264
11065,-34.5962371280718,-58.3976431515629
11066,-34.5872430030183,-58.4015885642354
11067,-34.5890997676221,-58.3969149034804
11068,-34.5894686832486,-58.3907203940409
11069,-34.5928320088979,-58.3953507118742
11070,-34.5750146694723,-58.3896746116132
11071,-34.5918979311078,-58.4034112869232
11072,-34.5849530932954,-58.3982053774108
11073,-34.5947563925595,-58.3978097615004
11074,-34.5962372083311,-58.4076551151927
11075,-34.5973220824972,-58.4109732558553
11076,-34.5716868942471,-58.3936220477501
11077,-34.5717681909806,-58.3850790328094
11078,-34.5928166396809,-58.4108579206488
11079,-34.595945197151,-58.3949193662828
11080,-34.5912801678418,-58.4112942652458
11081,-34.5869880764565,-58.4023419283179
11082,-34.5968505387021,-58.403961766167
11083,-34.5901382999403,-58.408715371574
11084,-34.574069908531,-58.3929692870621
11085,-34.5879108969496,-58.3999770949158
11086,-34.5742328649784,-58.3970542666258
11087,-34.5927819994682,-58.3995106274891
11088,-34.5972027218158,-58.3878222793431
11089,-34.5946834127406,-58.4104444828045
11090,-34.5907643401969,-58.3959160450365
11091,-34.5877411369057,-58.3953387470205
11092,-34.58550159369,-58.3969992743955
11093,-34.5983043174424,-58.3934002233883
11094,-34.5918402515183,-58.4037039590532
11095,-34.5856686711051,-58.3893315907542
11096,-34.5893116184746,-58.3943170129814
11097,-34.5972200446747,-58.3970578924386
11098,-34.5742626800041,-58.3896169501363
11099,-34.5910347782496,-58.4081248108848
11100,-34.5737539083429,-58.3954310932899
11101,-34.5909049824908,-58.401895661698
11102,-34.5908392672926,-58.4093370358867
11103,-34.5875070191458,-58.3917824430786
11104,-34.5968371726721,-58.4051044964498
11105,-34.5803956219672,-58.3934869822969
11106,-34.5843232043156,-58.3971313084369
11107,-34.5854515950432,-58.4044513858235
11108,-34.594734605231,-58.3998080916314
11109,-34.5939355798985,-58.3929683873233
11110,-34.5844617304555,-58.4023384955361
11111,-34.5907862338102,-58.402966885424
11112,-34.5982344822109,-58.3946127611035
11113,-34.5807288104486,-58.3939983368959
11114,-34.5878047248609,-58.4087973436226
11115,-34.592451008244,-58.3966584220979
11116,-34.58734724112,-58.4006782769192
11117,-34.5928867479231,-58.412437284345
11118,-34.5740934209135,-58.394235620304
11119,-34.5759971091535,-58.3928193853327
11120,-34.5900763264917,-58.3881768631183
11121,-34.5880155818989,-58.393810917252
11122,-34.5901506476215,-58.3885745918894
11123,-34.5892692653902,-58.4067716267967
11124,-34.5866362297163,-58.3874839960818
11125,-34.5880604209936,-58.3980299976173
11126,-34.5873978666494,-58.4061897712194
11127,-34.5932598450479,-58.4124378617492
11128,-34.5974800938099,-58.4075855961712
11129,-34.5950770909873,-58.3966543553924
11130,-34.5752417530317,-58.391510392103
11131,-34.5973961306257,-58.3899558766119
11132,-34.5937077071078,-58.4076093498151
11133,-34.5764750927897,-58.3956415321088
11134,-34.5849165670996,-58.3882582986636
11135,-34.5876496004347,-58.3929617649735
11136,-34.5878503620349,-58.4019908684274
11137,-34.5886119097655,-58.3878405851941
11138,-34.5865233090424,-58.3921420756824
11139,-34.5851516680854,-58.395520647695
11140,-34.5956561999149,-58.4044283324692
11141,-34.5968089503956,-58.4105990539412
11142,-34.5989215218488,-58.4008968433184
11143,-34.5992371263016,-58.3980589118175
11144,-34.588040923887,-58.4055314732721
11145,-34.5761374501568,-58.3881749363098
11146,-34.5902524443462,-58.39865202833
11147,-34.5937756709526,-58.3891686903544
11148,-34.5979683223325,-58.4046879701656
11149,-34.5880188327722,-58.3893849678299
11150,-34.5938864357681,-58.4059866911784
11151,-34.5717263641596,-58.387892739877
11152,-34.5814821249422,-58.3944994035659
11153,-34.5765585682475,-58.3915829026881
11154,-34.5979176203666,-58.3921162174812
11155,-34.5917235913631,-58.3909216553204
11156,-34.5969212898757,-58.3974737957834
11157,-34.5898917465215,-58.4044294873859
11158,-34.5788044024582,-58.3951924780629
11159,-34.5910235959952,-58.3896099876167
11160,-34.5936274072139,-58.3923544327929
11161,-34.5839702683349,-58.3937869502385
11162,-34.5770831327413,-58.3945934006872
11163,-34.5847232391319,-58.4064454740685
11164,-34.5861175081226,-58.3891758707083
11165,-34.5927421712441,-58.400666451288
11166,-34.594847142073,-58.3980146824583
11167,-34.5906515931381,-58.3917617618654
11168,-34.5915259092488,-58.3899891050616
11169,-34.5978144563379,-58.4069770267928
11170,-34.5869381973629,-58.3942645338388
11171,-34.5718859981269,-58.3986726986224
11172,-34.5824085253775,-58.3892111173236
11173,-34.5936980407735,-58.4132744797759
11174,-34.5975396408655,-58.4064447815761
11175,-34.5871364480204,-58.3955052137205
11176,-34.595411077516,-58.4059983629488
11177,-34.5824914151106,-58.3975495882571
11178,-34.5835039425174,-58.3890808447289
11179,-34.5841100557229,-58.3939497016584
11180,-34.5885433096562,-58.3946444616562
11181,-34.5950631850595,-58.4132999507388
11182,-34.5840496832044,-58.3984168189695
11183,-34.5861933759074,-58.4024094252104
11184,-34.5783507215529,-58.3907094630496
11185,-34.596548635066,-58.4113252323216
11186,-34.5773628590707,-58.3842126087972
11187,-34.5741531376289,-58.3897479867127
11188,-34.595411933425,-58.4066755394852
11189,-34.5929925604535,-58.3880357818576
11190,-34.5821614676965,-58.3911202915779
11191,-34.5888065128111,-58.4004556836783
11192,-34.5987760743673,-58.3997202637593
11193,-34.5943381597252,-58.3980024601546
11194,-34.5858529127061,-58.3941907963608
11195,-34.587006380008,-58.4063283527289
11196,-34.5827975013312,-58.3913768456444
11197,-34.582144432456,-58.3926134619107
11198,-34.5901894949216,-58.3889388524457
11199,-34.5990169521433,-58.3942251925419
11200,-34.5938583500184,-58.3885207264332
11201,-34.5748716556588,-58.3897369394889
11202,-34.5984354983913,-58.4031100445996
11203,-34.5963596392473,-58.3979854142911
11204,-34.5963519389778,-58.4050669345148
11205,-34.5770710028866,-58.392701255376
11206,-34.5849011070927,-58.3927166762632
11207,-34.5738802457818,-58.3951895350061
11208,-34.5920210662024,-58.406223113879
11209,-34.5939709182424,-58.4100034343031
11210,-34.5862056952324,-58.3956642500969
11211,-34.5739614548568,-58.3945044728056
11212,-34.5923974848605,-58.4062617769106
11213,-34.5942298368109,-58.3896046210216
11214,-34.5983091837737,-58.4023043768389
11215,-34.582637750741,-58.3903037689602
11216,-34.5906337070162,-58.4078682250364
11217,-34.5740184763166,-58.3974313295659
11218,-34.5912053911771,-58.3995181162419
11219,-34.5905369682726,-58.3980437670727
11220,-34.5965074191324,-58.4130769563576
11221,-34.577311064707,-58.384204712844
11222,-34.5861773083238,-58.3940933209398
11223,-34.5976212077383,-58.3983563908204
11224,-34.5951720450019,-58.3910185884337
11225,-34.5881031667237,-58.4029434642356
11226,-34.5833105488527,-58.39192236713
11227,-34.5866289675105,-58.3903789999718
11228,-34.5920359094507,-58.4064618967064
11229,-34.5955998551334,-58.402414698853
11230,-34.5931953003038,-58.4038650828427
11231,-34.5884966091514,-58.4065896363042
11232,-34.5854129269845,-58.3926615528876
11233,-34.5930027990704,-58.3948981265155
11234,-34.5835684085619,-58.3934052451489
11235,-34.5837741864032,-58.3967547555311
11236,-34.5913329590169,-58.3909595588756
11237,-34.5957762380637,-58.3979572249723
11238,-34.5964192633258,-58.4152646677317
11239,-34.5870747231163,-58.3898177210057
11240,-34.5878094195,-58.3928332200783
11241,-34.5868369871887,-58.388046802176
11242,-34.5917524041767,-58.3988854367917
11243,-34.5726780752074,-58.3954436384619
11244,-34.5892320497926,-58.3969587932273
11245,-34.595450090199,-58.3954404786817
11246,-34.5738469035216,-58.390633455372
11247,-34.5827769486196,-58.3891088881218
11248,-34.5777924553487,-58.3855256898011
11249,-34.5907359637834,-58.3933414378219
11250,-34.5850481757994,-58.3910493799012
11251,-34.5854342085893,-58.4003326823859
11252,-34.5967484168408,-58.4000201467969
11253,-34.5963302599832,-58.393270934431
11254,-34.5945987111994,-58.4053248846462
11255,-34.571778121235,-58.3867493317393
11256,-34.5870207529649,-58.3980694359292
11257,-34.5974185926308,-58.400601718854
11258,-34.5888557878826,-58.4068039284804
11259,-34.5875507836319,-58.3999488547565
11260,-34.5957444988689,-58.4137502758474
11261,-34.5722556694274,-58.3928511492422
11262,-34.5977116101179,-58.3921474966974
11263,-34.5732388375769,-58.3950687267558
11264,-34.596283703458,-58.4035710508832
11265,-34.5740262043576,-58.3905259559509
11266,-34.5888997879655,-58.3944434815835
11267,-34.576548837045,-58.3879115069171
11268,-34.5766683292756,-58.3897341613975
11269,-34.5971831196157,-58.4073419142199
11270,-34.5985837602637,-58.3884438328779
11271,-34.5870188434615,-58.4082940902739
11272,-34.5935968828748,-58.3975121371304
11273,-34.5876297990981,-58.3866957880117
11274,-34.5871543743881,-58.3873404249429
11275,-34.5948570991384,-58.4115707489675
11276,-34.5909059538898,-58.3956666864539
11277,-34.5891638250007,-58.3957881717299
11278,-34.5863525734215,-58.3869628388871
11279,-34.5886407963159,-58.3958784943624
11280,-34.5836848128901,-58.3887388201133
11281,-34.5732723344067,-58.3927459171019
11282,-34.5873384915061,-58.3965579302544
11283,-34.5923963941725,-58.3889822977779
11284,-34.5821183585335,-58.3902656699963
11285,-34.5868370799032,-58.3869308007899
11286,-34.5726551270345,-58.3998619276162
11287,-34.5947191100395,-58.387727916956
11288,-34.5843496460219,-58.3936142242784
11289,-34.5863970781556,-58.3895053607307
11290,-34.5912575392442,-58.397629757818
11291,-34.5846916541556,-58.3912948400548
11292,-34.595723995554,-58.3875307253021
11293,-34.5906934458151,-58.4108092488642
11294,-34.5926493328682,-58.4019332495722
11295,-34.5822937162921,-58.3889227937679
11296,-34.591830067994,-58.3987340068524
11297,-34.5888985771656,-58.3933808395872
11298,-34.5968483771087,-58.3894074772274
11299,-34.5869859374185,-58.3967016995417
11300,-34.5766700023442,-58.3956661548772
11301,-34.5878150872999,-58.3894167544311
11302,-34.5800487660565,-58.3916602836224
11303,-34.5960626714681,-58.3941576519276
11304,-34.5871579171533,-58.3872762557758
11305,-34.5905162662705,-58.3885003307504
11306,-34.5845909022088,-58.3896201954426
11307,-34.5720675282965,-58.384894902673
11308,-34.5990296404248,-58.395057676294
11309,-34.5924579445082,-58.3881893923274
11310,-34.5870890525645,-58.4079575944242
11311,-34.5725743236143,-58.3855919912008
11312,-34.5715546630136,-58.3934624272525
11313,-34.5852009687222,-58.3954909404645
11314,-34.5872084077228,-58.3889052039612
11315,-34.5751565409908,-58.3897560159725
11316,-34.5953003354261,-58.4045438256153
11317,-34.5826716715975,-58.3908051759242
11318,-34.5737754568739,-58.3999319061952
11319,-34.5741759278184,-58.3955333805095
11320,-34.5990777955945,-58.3877485439529
11321,-34.5978144442855,-58.4121239912092
11322,-34.5768319699929,-58.3895392625273
11323,-34.5897517466654,-58.3972265576675
11324,-34.5902173810726,-58.3947571958129
11325,-34.5956630805849,-58.4072818770967
11326,-34.595263977113,-58.4142961940014
11327,-34.5854398343788,-58.3947817788262
11328,-34.5775541738421,-58.3893918099578
11329,-34.5753426274316,-58.3978433059531
11330,-34.5913853301049,-58.3918037773707
11331,-34.5911791731533,-58.4109660041137
11332,-34.5729214071903,-58.386493289041
11333,-34.5921357039489,-58.4048010747839
11334,-34.5754116537287,-58.3925707567634
11335,-34.5921341810285,-58.3993170379687
11336,-34.5937779736911,-58.4108031877427
11337,-34.572140805774,-58.3958111372802
11338,-34.5821272722741,-58.3933447890658
11339,-34.5991808035122,-58.3966887927187
11340,-34.5742875321666,-58.392136765202
11341,-34.5944910403102,-58.3926506424697
11342,-34.5750491373813,-58.3989624644217
11343,-34.57485929849,-58.4010797665492
11344,-34.5874045557225,-58.3964190175585
11345,-34.5908124346273,-58.4089066438056
11346,-34.5907378326116,-58.4089875645822
11347,-34.5859986645981,-58.3958817534751
11348,-34.5943359815066,-58.4084820466925
11349,-34.592699341072,-58.3897161192877
11350,-34.5854919711175,-58.3965572222038
11351,-34.598929707424,-58.3909970225207
11352,-34.5874071402595,-58.3939750072231
11353,-34.58700992883,-58.4018766546968
11354,-34.5766465943406,-58.3978477883892
11355,-34.589097334841,-58.409567976115
11356,-34.5932096681988,-58.3905577689451
11357,-34.5859763984986,-58.4059045073403
11358,-34.5967237202882,-58.3879170385485
11359,-34.5971370826678,-58.4125007291827
11360,-34.590654240186,-58.3972173149101
11361,-34.5889732045589,-58.4017540002508
11362,-34.5719630425117,-58.3977321059856
11363,-34.5973776232744,-58.3976854946303
11364,-34.5717703785635,-58.3948698612572
11365,-34.597896775297,-58.4081995194689
11366,-34.5891415584172,-58.3900091782798
11367,-34.5889575423727,-58.3883152264451
11368,-34.5960792785274,-58.3940814804336
11369,-34.5980067508635,-58.3873420081268
11370,-34.5897267598015,-58.4012181355318
11371,-34.5936725484489,-58.3981955039856
11372,-34.59034106256,-58.3974747062726
11373,-34.5945896857573,-58.4041911291167
11374,-34.596268154375,-58.4039145677776
11375,-34.5921367070173,-58.4027340249972
11376,-34.5896092717749,-58.4001525596877
11377,-34.5776347883063,-58.3940529627115
11378,-34.5845681387604,-58.3868845231258
11379,-34.5932877801784,-58.398689050762
11380,-34.5808621096336,-58.3956246064316
11381,-34.571947439704,-58.3958486336126
11382,-34.5919234475545,-58.4060593754731
11383,-34.5961260498439,-58.3889636340402
11384,-34.5729643219175,-58.3971308726453
11385,-34.5946923935361,-58.3882470567709
11386,-34.5862896431437,-58.3951716162844
11387,-34.5963884244251,-58.3892166548482
11388,-34.5903413214078,-58.4049145760694
11389,-34.5860553711299,-58.4076858639536
11390,-34.5978883830208,-58.4074290575556
11391,-34.5816380769498,-58.3906728598702
11392,-34.5976232779635,-58.3970291779573
11393,-34.5759727419714,-58.3895168345668
11394,-34.5883694790636,-58.4067261319286
11395,-34.5849063993347,-58.395414974253
11396,-34.5877273749448,-58.408527465592
11397,-34.5713084176615,-58.3873170741973
11398,-34.5769485782801,-58.3913146382959
11399,-34.5952949577102,-58.4009461798199
11400,-34.5762632344057,-58.3944041402208
11401,-34.5966391187333,-58.4145548466522
11402,-34.5772980283398,-58.3948973941583
11403,-34.5874644120358,-58.405297407466
11404,-34.5722455916907,-58.3999755989684
11405,-34.5878017446084,-58.3918988746579
11406,-34.5896548877979,-58.3963075046376
11407,-34.5843131039999,-58.4024743789082
11408,-34.5943654305521,-58.3873887308028
11409,-34.5928458680856,-58.3949096178761
11410,-34.5832548015455,-58.3974856080251
11411,-34.595733983694,-58.4026128675427
11412,-34.5756538074879,-58.3996450843009
11413,-34.5889969373353,-58.391840465006
11414,-34.5967705502489,-58.3957383257796
11415,-34.5968115127955,-58.4066697383693
11416,-34.5943984996621,-58.4098479395144
11417,-34.5913691907076,-58.4102213016752
11418,-34.5742989911754,-58.3914143832032
11419,-34.5713817964393,-58.3981795798565
11420,-34.5958735900524,-58.3872856008822
11421,-34.5882127091303,-58.4007081821909
11422,-34.5737986678863,-58.4018025367847
11423,-34.5756565565572,-58.3948489902304
11424,-34.585099970732,-58.3906811076843
11425,-34.5809055037176,-58.3980872062639
11426,-34.5936902897734,-58.3898556774571
11427,-34.5863216649831,-58.4060992332618
11428,-34.5753919259986,-58.3892293358986
11429,-34.5712314442272,-58.3989114234735
11430,-34.5828124699378,-58.3934457063809
11431,-34.5910381733179,-58.3948053970473
11432,-34.5963809920949,-58.4072360829943
11433,-34.5826901371666,-58.3909729619819
11434,-34.5975184499157,-58.4150458326757
11435,-34.5746117824646,-58.3951978924257
11436,-34.5770555280794,-58.3963344358772
11437,-34.5975097089546,-58.4075780860882
11438,-34.5812739670483,-58.3911467340665
11439,-34.595950172422,-58.4139165917405
11440,-34.5872321308897,-58.4064160926085
11441,-34.5952666797615,-58.3930593049146
11442,-34.5952374981212,-58.4087033979635
11443,-34.5962741330045,-58.389594533696
11444,-34.5716312093809,-58.3876064822106
11445,-34.5916834639159,-58.3994060524887
11446,-34.576742526292,-58.391116744928
11447,-34.5772832591164,-58.3860530113051
11448,-34.581516741398,-58.3954743504995
11449,-34.5890952814157,-58.3921290608816
11450,-34.5727724018057,-58.3869900897588
11451,-34.5963864665006,-58.4026134769725
11452,-34.5929412471316,-58.4000625738446
11453,-34.5980121728343,-58.3962021894506
11454,-34.5892170104873,-58.385820574107
11455,-34.5716516186866,-58.3970718834458
11456,-34.5958381281263,-58.4025662523725
11457,-34.5766919030038,-58.389750025767
11458,-34.5818207087077,-58.3932152282938
11459,-34.5778513827804,-58.38779091028
11460,-34.5812773522013,-58.3962407990766
11461,-34.5931798982067,-58.3903049437996
11462,-34.5906312744767,-58.4013456725696
11463,-34.5748363691496,-58.3951701798125
11464,-34.5911731230057,-58.409166095592
11465,-34.5913589910107,-58.3931378375243
11466,-34.5967545600534,-58.3988554893131
11467,-34.5966901337773,-58.4104760194228
11468,-34.5942762646051,-58.3875231504127
11469,-34.5924249785314,-58.3906540794578
11470,-34.5971157749104,-58.3934367101027
11471,-34.5963468203016,-58.4052703191697
11472,-34.5726695659189,-58.3875525009131
11473,-34.5982643245326,-58.3982742333167
11474,-34.5941962246074,-58.4089979022753
11475,-34.5911063626988,-58.3947248035962
11476,-34.5873417578304,-58.4051915140728
11477,-34.5738530486257,-58.3936309440531
11478,-34.5932173470324,-58.4047021369008
11479,-34.5773346229256,-58.3941038727193
11480,-34.5953191519725,-58.4034591823923
11481,-34.5939420358923,-58.414171032367
11482,-34.5974270983866,-58.3891914486125
11483,-34.5871504795453,-58.3890284470776
11484,-34.5773828353834,-58.3959464914231
11485,-34.5725681706254,-58.3959679026322
11486,-34.58766635722,-58.4041152289956
11487,-34.5970681071723,-58.4003063602799
11488,-34.5869078372223,-58.3940200821744
11489,-34.5867952648078,-58.3894467891589
11490,-34.5914207546701,-58.4080720311468
11491,-34.5891790895991,-58.3988658541539
11492,-34.5897960259967,-58.3926409434677
11493,-34.591526756566,-58.4100092725686
11494,-34.5916132347668,-58.4111387164915
11495,-34.5862981613071,-58.4024783593163
11496,-34.5837397805522,-58.3947023745349
11497,-34.5883497420344,-58.4006468421479
11498,-34.5982843604454,-58.3990779610984
11499,-34.5926182566423,-58.3903033904163
11500,-34.5951659499209,-58.3978750672701
11501,-34.5803826978775,-58.3976782478712
11502,-34.586562158667,-58.3985207864675
11503,-34.5884283415421,-58.4064784714912
11504,-34.5724169793141,-58.3865154752089
11505,-34.5934120767629,-58.4003950480134
11506,-34.5756602003461,-58.387149937283
11507,-34.5917098949962,-58.395392675636
11508,-34.5724294289529,-58.4008983644187
11509,-34.5845478000213,-58.3966035671883
11510,-34.5872816584363,-58.4003493018669
11511,-34.5954738591073,-58.3885158558449
